98-AWP-0275-OE,37.7951944444444,-122.42688888888901
99-AWP-1067-OE,37.7990833333333,-122.444944444444
98-AWP-1306-OE,37.7943611111111,-122.42494444444401
98-AWP-3227-OE,37.790194444444396,-122.43299999999999
99-AWP-1310-OE,37.7756388888889,-122.39244444444401
2006-AWP-3071-OE,37.75925,-122.38861111111099
2012-AWP-8915-OE,37.76425,-122.388666666667
2017-AWP-7927-OE,37.7638055555556,-122.39180555555599
2017-AWP-11802-OE,37.7565555555556,-122.39294444444401
2011-AWP-485-NRA,37.7655555555556,-122.39055555555599
93-AWP-0939-OE,37.767416666666705,-122.388555555556
97-AWP-1092-OE,37.75158333333329,-122.379666666667
97-AWP-2318-OE,37.7460277777778,-122.387166666667
2020-AWP-7605-OE,37.6828055555556,-122.48397222222201
2020-AWP-230-OE,37.6826111111111,-122.491666666667
98-AWP-0723-OE,37.7486111111111,-122.46694444444401
2012-AWP-6942-OE,37.662055555555604,-122.4775
2020-AWP-5980-OE,37.6733333333333,-122.47088888888901
2009-AWP-4763-OE,37.70075,-122.496416666667
2012-AWP-5771-OE,37.7237777777778,-122.48200000000001
97-AWP-1310-OE,37.7071388888889,-122.468583333333
94-AWP-0786-OE,37.7065833333333,-122.468583333333
99-AWP-1305-OE,37.702277777777795,-122.46344444444401
2012-AWP-5039-OE,37.68575,-122.493388888889
00-AWP-1906-OE,37.7303611111111,-122.47672222222201
00-AWP-1907-OE,37.7303055555556,-122.47613888888901
97-AWP-3363-OE,37.7174166666667,-122.46327777777799
96-AWP-1199-OE,37.7299166666667,-122.47355555555599
2014-AWP-3352-OE,37.6823611111111,-122.48155555555599
96-AWP-0938-OE,37.727972222222206,-122.503583333333
96-AWP-2607-OE,37.7018611111111,-122.458583333333
97-AWP-2491-OE,37.68047222222221,-122.47386111111099
99-AWP-0600-OE,37.6851944444444,-122.464694444444
95-AWP-1227-OE,37.736861111111104,-122.47244444444401
2017-AWP-6597-OE,37.686611111111105,-122.460888888889
2016-AWP-2332-OE,37.6916111111111,-122.45661111111099
00-AWP-3694-OE,37.723833333333296,-122.455805555556
98-AWP-2947-OE,37.72325,-122.45438888888901
96-AWP-1383-OE,37.74297222222221,-122.476611111111
95-AWP-2019-OE,37.6713055555556,-122.490527777778
2019-AWP-10628-OE,37.6711666666667,-122.489277777778
2017-AWP-6773-OE,37.6719444444444,-122.47422222222201
94-AWP-1993-OE,37.6685277777778,-122.486916666667
2017-AWP-6539-OE,37.669416666666706,-122.47722222222201
97-AWP-0720-OE,37.7226944444445,-122.448555555556
2015-AWP-6211-OE,37.6911666666667,-122.448916666667
97-AWP-1195-OE,37.720472222222206,-122.446888888889
97-AWP-2507-OE,37.74825,-122.496055555556
97-AWP-0033-OE,37.6704722222222,-122.46386111111099
97-AWP-2964-OE,37.6688055555556,-122.46666666666701
2013-AWP-7235-OE,37.6680833333333,-122.46619444444401
96-AWP-1431-OE,37.748527777777795,-122.46744444444401
01-AWP-4384-OE,37.753611111111105,-122.497166666667
97-AWP-2438-OE,37.7543611111111,-122.476611111111
00-AWP-0608-OE,37.746416666666704,-122.458277777778
98-AWP-0980-OE,37.7068611111111,-122.49386111111099
00-AWP-0941-OE,37.701027777777796,-122.481916666667
2016-AWP-6757-OE,37.70525,-122.47605555555599
2011-AWP-7129-OE,37.697666666666706,-122.48719444444401
96-AWP-0297-OE,37.7060277777778,-122.47025
98-AWP-1450-OE,37.716111111111104,-122.395
00-AWP-1035-OE,37.727388888888896,-122.37813888888901
2017-AWP-12247-OE,37.7373333333333,-122.380055555556
01-AWP-3183-OE,37.7136111111111,-122.384166666667
95-AWP-1306-OE,37.7249166666667,-122.3955
77-AWE-580-OE,37.745472222222205,-122.37883333333299
97-AWP-3038-OE,37.72325,-122.395777777778
99-ASW-1965-OE,37.7218611111111,-122.395777777778
96-AWP-1201-OE,37.7401944444444,-122.393277777778
97-AWP-2318-OE,37.7460277777778,-122.387166666667
98-AWP-2678-OE,37.7254722222222,-122.4005
97-AWP-2252-OE,37.72575,-122.401055555556
97-AWP-1092-OE,37.75158333333329,-122.379666666667
98-AWP-2685-OE,37.7138055555556,-122.39855555555599
00-AWP-1428-OE,37.737666666666705,-122.40538888888901
98-AWP-0256-OE,37.734638888888895,-122.40688888888901
97-AWP-0427-OE,37.735194444444396,-122.407722222222
SFO-OE-66-219,37.7004722222222,-122.39022222222201
96-AWP-2690-OE,37.7371388888889,-122.40799999999999
97-AWP-2312-OE,37.7476944444444,-122.40299999999999
96-AWP-0096-OE,37.73575,-122.40911111111099
97-AWP-3039-OE,37.7376944444445,-122.40855555555599
2017-AWP-11802-OE,37.7565555555556,-122.39294444444401
98-AWP-2682-OE,37.75075,-122.40244444444401
2006-AWP-3071-OE,37.75925,-122.38861111111099
2019-AWP-6102-OE,37.75102777777779,-122.403583333333
01-AWP-0530-OE,37.754222222222204,-122.405166666667
2012-AWP-8915-OE,37.76425,-122.388666666667
2017-AWP-7927-OE,37.7638055555556,-122.39180555555599
2020-AWP-11641-OE,37.705,-122.40994444444401
2017-AWP-2441-OE,37.743,-122.414944444444
2011-AWP-485-NRA,37.7655555555556,-122.39055555555599
2015-AWP-11141-OE,37.690222222222204,-122.39169444444401
93-AWP-0939-OE,37.767416666666705,-122.388555555556
2018-AWP-15660-OE,37.7597222222222,-122.406555555556
94-AWP-1950-OE,37.6921388888889,-122.403555555556
97-AWP-3040-OE,37.75047222222221,-122.416888888889
95-AWP-1305-OE,37.75102777777779,-122.41772222222201
99-AWP-0286-OE,37.7643611111111,-122.40744444444401
2013-AWP-3446-OE,37.7476944444444,-122.420916666667
2013-AWP-6884-OE,37.69452777777779,-122.41219444444401
97-AWP-2455-OE,37.7551944444444,-122.418555555556
2013-AWP-785-OE,37.68675,-122.40330555555599
00-AWP-2052-OE,37.7835833333333,-122.42075
97-AWP-2437-OE,37.7688055555556,-122.42688888888901
00-AWP-0991-OE,37.769305555555604,-122.42594444444401
99-AWP-2059-OE,37.766611111111104,-122.43144444444401
97-AWP-2946-OE,37.764638888888896,-122.423833333333
95-AWP-1282-OE,37.7713055555556,-122.42161111111099
01-AWP-1203-OE,37.771361111111105,-122.4205
95-AWP-0600-OE,37.7651944444444,-122.4205
00-AWP-1386-OE,37.7739166666667,-122.421138888889
97-AWP-2163-OE,37.7729722222222,-122.418555555556
96-AWP-2171-OE,37.774916666666705,-122.419666666667
00-AWP-2399-OE,37.772444444444396,-122.418166666667
98-AWP-2430-OE,37.7621388888889,-122.43494444444401
97-AWP-2436-OE,37.7796388888889,-122.4305
97-AWP-0722-OE,37.77325,-122.437722222222
97-AWP-2323-OE,37.781583333333295,-122.423833333333
00-AWP-2883-OE,37.7754166666667,-122.415555555556
97-AWP-2489-OE,37.7768611111111,-122.438277777778
97-AWP-1810-OE,37.774916666666705,-122.414111111111
00-AWP-0469-OE,37.7644722222222,-122.413222222222
98-AWP-2792-OE,37.7796388888889,-122.436888888889
95-AWP-1826-OE,37.773527777777794,-122.44133333333299
00-AWP-1884-OE,37.78227777777779,-122.418888888889
2011-AWP-652-OE,37.771666666666704,-122.442277777778
01-AWP-2078-OE,37.7715833333333,-122.41125
98-AWP-0723-OE,37.7486111111111,-122.46694444444401
2016-AWP-1575-OE,37.7552777777778,-122.452777777778
98-AWP-0724-OE,37.754444444444395,-122.446388888889
97-AWP-1522-OE,37.754166666666706,-122.446388888889
99-AWP-1179-OE,37.7596388888889,-122.47683333333299
00-AWP-2226-OE,37.760222222222204,-122.477638888889
95-AWP-0545-OE,37.7638055555556,-122.47855555555599
00-AWP-0608-OE,37.746416666666704,-122.458277777778
96-AWP-1383-OE,37.74297222222221,-122.476611111111
97-AWP-0563-OE,37.7474166666667,-122.455777777778
97-AWP-2319-OE,37.76325,-122.481611111111
01-AWP-0520-OE,37.744916666666704,-122.45319444444401
95-AWP-1227-OE,37.736861111111104,-122.47244444444401
97-AWP-3074-OE,37.7610277777778,-122.48911111111099
97-AWP-2439-OE,37.7765833333333,-122.472722222222
98-AWP-2791-OE,37.774916666666705,-122.45466666666701
96-AWP-1199-OE,37.7299166666667,-122.47355555555599
00-AWP-1907-OE,37.7303055555556,-122.47613888888901
97-AWP-3030-OE,37.781027777777794,-122.46772222222201
00-AWP-1906-OE,37.7303611111111,-122.47672222222201
97-AWP-2691-OE,37.7813055555556,-122.46522222222201
95-AWP-1307-OE,37.781583333333295,-122.46772222222201
97-AWP-2507-OE,37.74825,-122.496055555556
01-AWP-4384-OE,37.753611111111105,-122.497166666667
94-AWP-1742-OE,37.7793611111111,-122.45244444444401
97-AWP-0929-OE,37.7726944444444,-122.444666666667
00-AWP-2400-OE,37.77975,-122.485527777778
98-AWP-2550-OE,37.7849166666667,-122.47188888888901
98-AWP-3029-OE,37.7799166666667,-122.48605555555599
2011-AWP-652-OE,37.771666666666704,-122.442277777778
97-AWP-3071-OE,37.785472222222204,-122.460222222222
93-AWP-0579-OE,37.7776944444445,-122.49077777777799
96-AWP-1431-OE,37.748527777777795,-122.46744444444401
00-AWP-0733-OE,37.7624166666667,-122.466055555556
97-AWP-2438-OE,37.7543611111111,-122.476611111111
2016-AWP-1575-OE,37.7552777777778,-122.452777777778
98-AWP-0723-OE,37.7486111111111,-122.46694444444401
98-AWP-2947-OE,37.72325,-122.45438888888901
97-AWP-3363-OE,37.7174166666667,-122.46327777777799
97-AWP-0720-OE,37.7226944444445,-122.448555555556
97-AWP-1195-OE,37.720472222222206,-122.446888888889
96-AWP-1199-OE,37.7299166666667,-122.47355555555599
00-AWP-1907-OE,37.7303055555556,-122.47613888888901
95-AWP-1227-OE,37.736861111111104,-122.47244444444401
00-AWP-1906-OE,37.7303611111111,-122.47672222222201
97-AWP-1310-OE,37.7071388888889,-122.468583333333
98-AWP-1254-OE,37.7221388888889,-122.43799999999999
94-AWP-0786-OE,37.7065833333333,-122.468583333333
01-AWP-0520-OE,37.744916666666704,-122.45319444444401
96-AWP-0297-OE,37.7060277777778,-122.47025
00-AWP-0608-OE,37.746416666666704,-122.458277777778
96-AWP-2607-OE,37.7018611111111,-122.458583333333
99-AWP-1305-OE,37.702277777777795,-122.46344444444401
97-AWP-0563-OE,37.7474166666667,-122.455777777778
2012-AWP-5771-OE,37.7237777777778,-122.48200000000001
96-AWP-1431-OE,37.748527777777795,-122.46744444444401
2016-AWP-6757-OE,37.70525,-122.47605555555599
96-AWP-1383-OE,37.74297222222221,-122.476611111111
00-AWP-3694-OE,37.723833333333296,-122.455805555556
97-AWP-1115-OE,37.793333333333294,-122.414166666667
96-AWP-3172-OE,37.7983333333333,-122.4175
2020-AWP-9647-OE,37.790055555555604,-122.399972222222
2004-AWP-165-OE,37.7863055555556,-122.40997222222201
2020-AWP-7236-OE,37.7939166666667,-122.395805555556
2015-AWP-4105-OE,37.792,-122.396638888889
2020-AWP-3806-OE,37.7954444444444,-122.40411111111099
99-AWP-1457-OE,37.7922777777778,-122.403361111111
2020-AWP-3799-OE,37.793027777777795,-122.399027777778
01-AWP-1046-OE,37.786666666666704,-122.407777777778
01-AWP-3402-OE,37.786972222222204,-122.40694444444401
00-AWP-2396-OE,37.7853055555556,-122.40855555555599
98-AWP-2680-OE,37.7874166666667,-122.406333333333
99-AWP-1103-OE,37.790472222222206,-122.414111111111
94-AWP-1649-OE,37.7921388888889,-122.40661111111099
00-AWP-1525-OE,37.78975,-122.405277777778
00-AWP-0925-OE,37.785472222222204,-122.406055555556
2003-AWP-2423-OE,37.7914444444444,-122.40536111111099
99-AWP-1104-OE,37.7865833333333,-122.414944444444
00-AWP-1633-OE,37.7838055555556,-122.408027777778
2003-AWP-2967-OE,37.7908611111111,-122.404805555556
97-AWP-2482-OE,37.7938055555556,-122.413
2013-AWP-6231-OE,37.791416666666706,-122.404805555556
98-AWP-3224-OE,37.7851944444445,-122.40522222222201
00-AWP-1996-OE,37.7835277777778,-122.406916666667
00-AWP-2821-OE,37.7904166666667,-122.40377777777799
87-AWP-625-OE,37.7924166666667,-122.4155
00-AWP-0979-OE,37.7880277777778,-122.40361111111099
00-AWP-2225-OE,37.7908888888889,-122.403722222222
01-AWP-2065-OE,37.7828888888889,-122.40666666666701
99-AWP-1105-OE,37.7889444444444,-122.417027777778
97-AWP-0792-OE,37.7871388888889,-122.403277777778
01-AWP-2066-OE,37.7886666666667,-122.403055555556
97-AWP-0341-OE,37.7840833333333,-122.404388888889
98-AWP-1255-OE,37.781583333333295,-122.407722222222
00-AWP-1043-OE,37.782,-122.40666666666701
00-AWP-2880-OE,37.7809722222222,-122.412138888889
72-WE-645-OE,37.790472222222206,-122.401888888889
2019-AWP-7215-OE,37.781833333333296,-122.40555555555599
00-AWP-0678-OE,37.7835277777778,-122.403555555556
81-AWE-250-OE,37.789638888888895,-122.401611111111
96-AWP-3183-OE,37.781861111111105,-122.414944444444
98-AWP-2794-OE,37.7938055555556,-122.417166666667
97-AWP-2165-OE,37.7804722222222,-122.412166666667
00-AWP-1530-OE,37.7938888888889,-122.40288888888901
02-AWP-0021-OE,37.789916666666706,-122.40113888888901
2017-AWP-6126-OE,37.79675,-122.415083333333
00-AWP-3062-OE,37.797694444444396,-122.406916666667
00-AWP-0995-OE,37.791555555555604,-122.40097222222201
00-AWP-2815-OE,37.7961111111111,-122.403916666667
00-AWP-1447-OE,37.7973333333333,-122.405638888889
01-AWP-0524-OE,37.779722222222205,-122.40694444444401
94-AWP-1943-OE,37.7801944444444,-122.405777777778
00-AWP-1880-OE,37.7790555555556,-122.41094444444401
97-AWP-1312-OE,37.7838055555556,-122.418833333333
96-AWP-3436-OE,37.7849166666667,-122.4005
97-AWP-1811-OE,37.7801944444444,-122.40411111111099
96-AWP-1876-OE,37.7865833333333,-122.399666666667
00-AWP-0992-OE,37.7930833333333,-122.400055555556
00-AWP-1884-OE,37.78227777777779,-122.418888888889
00-AWP-2882-OE,37.781861111111105,-122.40116666666701
00-AWP-1285-OE,37.7956944444444,-122.40100000000001
97-AWP-3073-OE,37.790194444444396,-122.421333333333
2002-AWP-2056-OE,37.787861111111106,-122.42138888888901
00-AWP-3755-OE,37.7778611111111,-122.412861111111
98-AWP-2681-OE,37.8001944444445,-122.40799999999999
00-AWP-2395-OE,37.7856388888889,-122.421166666667
01-AWP-4375-OE,37.787194444444395,-122.398472222222
00-AWP-2872-OE,37.7923055555556,-122.398694444444
00-AWP-2052-OE,37.7835833333333,-122.42075
01-AWP-1873-OE,37.7865833333333,-122.398305555556
92-AWP-0724-OE,37.7949166666667,-122.399666666667
97-AWP-2166-OE,37.797416666666706,-122.418555555556
00-AWP-2819-OE,37.79725,-122.40100000000001
97-AWP-1801-OE,37.79852777777779,-122.402166666667
00-AWP-3065-OE,37.7765833333333,-122.40775
84-AWP-1288-OE,37.7910277777778,-122.397722222222
01-AWP-3666-OE,37.789361111111106,-122.397472222222
01-AWP-3844-OE,37.7795833333333,-122.40155555555599
00-AWP-1385-OE,37.797722222222205,-122.40100000000001
94-AWP-1807-OE,37.789916666666706,-122.40938888888901
00-AWP-2311-OE,37.7938055555556,-122.398222222222
2004-AWP-474-OE,37.796,-122.39922222222201
99-AWP-0450-OE,37.797138888888895,-122.399666666667
00-AWP-0680-OE,37.78825,-122.42355555555599
89-AWP-56O-OE,37.7940833333333,-122.397166666667
82-AWP-704-OE,37.7913055555556,-122.39633333333299
00-AWP-1440-OE,37.7876388888889,-122.396
97-AWP-2710-OE,37.7940833333333,-122.423277777778
01-AWP-4373-OE,37.7747222222222,-122.40869444444401
97-AWP-3031-OE,37.7849166666667,-122.39633333333299
77-WE-143-OE,37.7951944444444,-122.397166666667
WE-OE-65-143,37.7921388888889,-122.39605555555599
97-AWP-1810-OE,37.774916666666705,-122.414111111111
00-AWP-2883-OE,37.7754166666667,-122.415555555556
97-AWP-1557-OE,37.7849166666667,-122.42411111111099
80-AWE-153-OE,37.7915833333333,-122.3955
92-AWP-1023-OE,37.792972222222204,-122.395777777778
00-AWP-1687-OE,37.774083333333294,-122.407583333333
97-AWP-2321-OE,37.7760277777778,-122.402166666667
00-AWP-0993-OE,37.7924444444444,-122.39488888888901
97-AWP-2323-OE,37.781583333333295,-122.423833333333
97-AWP-2416-OE,37.79075,-122.425777777778
98-AWP-1306-OE,37.7943611111111,-122.42494444444401
97-AWP-1314-OE,37.7840833333333,-122.39494444444401
2008-AWP-3220-OE,37.7877777777778,-122.409166666667
00-AWP-3063-OE,37.7871388888889,-122.40997222222201
00-AWP-2682-OE,37.7888055555556,-122.408305555556
93-AWP-0851-OE,37.79075,-122.410222222222
96-AWP-1731-OE,37.789361111111106,-122.40799999999999
00-AWP-2309-OE,37.7868333333333,-122.41161111111099
95-AWP-1394-OE,37.7915833333333,-122.40994444444401
97-AWP-1800-OE,37.7860277777778,-122.41133333333299
01-AWP-3078-OE,37.793055555555604,-122.398055555556
98-AWP-0723-OE,37.7486111111111,-122.46694444444401
2016-AWP-1575-OE,37.7552777777778,-122.452777777778
97-AWP-1522-OE,37.754166666666706,-122.446388888889
98-AWP-0724-OE,37.754444444444395,-122.446388888889
96-AWP-1431-OE,37.748527777777795,-122.46744444444401
00-AWP-0733-OE,37.7624166666667,-122.466055555556
95-AWP-1227-OE,37.736861111111104,-122.47244444444401
96-AWP-1383-OE,37.74297222222221,-122.476611111111
97-AWP-2438-OE,37.7543611111111,-122.476611111111
99-AWP-1179-OE,37.7596388888889,-122.47683333333299
96-AWP-1199-OE,37.7299166666667,-122.47355555555599
00-AWP-2226-OE,37.760222222222204,-122.477638888889
00-AWP-3694-OE,37.723833333333296,-122.455805555556
00-AWP-1907-OE,37.7303055555556,-122.47613888888901
98-AWP-2947-OE,37.72325,-122.45438888888901
00-AWP-1906-OE,37.7303611111111,-122.47672222222201
95-AWP-0545-OE,37.7638055555556,-122.47855555555599
97-AWP-0720-OE,37.7226944444445,-122.448555555556
97-AWP-2319-OE,37.76325,-122.481611111111
98-AWP-2791-OE,37.774916666666705,-122.45466666666701
98-AWP-2430-OE,37.7621388888889,-122.43494444444401
97-AWP-0929-OE,37.7726944444444,-122.444666666667
97-AWP-1195-OE,37.720472222222206,-122.446888888889
2011-AWP-652-OE,37.771666666666704,-122.442277777778
97-AWP-3363-OE,37.7174166666667,-122.46327777777799
95-AWP-1826-OE,37.773527777777794,-122.44133333333299
00-AWP-0608-OE,37.746416666666704,-122.458277777778
97-AWP-0563-OE,37.7474166666667,-122.455777777778
01-AWP-0520-OE,37.744916666666704,-122.45319444444401
98-AWP-0725-OE,37.7038888888889,-122.430277777778
98-AWP-1254-OE,37.7221388888889,-122.43799999999999
98-AWP-0723-OE,37.7486111111111,-122.46694444444401
97-AWP-3363-OE,37.7174166666667,-122.46327777777799
00-AWP-3694-OE,37.723833333333296,-122.455805555556
98-AWP-2947-OE,37.72325,-122.45438888888901
97-AWP-0720-OE,37.7226944444445,-122.448555555556
96-AWP-1199-OE,37.7299166666667,-122.47355555555599
97-AWP-1195-OE,37.720472222222206,-122.446888888889
97-AWP-1310-OE,37.7071388888889,-122.468583333333
00-AWP-1907-OE,37.7303055555556,-122.47613888888901
94-AWP-0786-OE,37.7065833333333,-122.468583333333
00-AWP-1906-OE,37.7303611111111,-122.47672222222201
96-AWP-0297-OE,37.7060277777778,-122.47025
95-AWP-1227-OE,37.736861111111104,-122.47244444444401
99-AWP-1305-OE,37.702277777777795,-122.46344444444401
2012-AWP-5771-OE,37.7237777777778,-122.48200000000001
96-AWP-2607-OE,37.7018611111111,-122.458583333333
2016-AWP-6757-OE,37.70525,-122.47605555555599
98-AWP-1254-OE,37.7221388888889,-122.43799999999999
01-AWP-0520-OE,37.744916666666704,-122.45319444444401
00-AWP-0608-OE,37.746416666666704,-122.458277777778
96-AWP-1383-OE,37.74297222222221,-122.476611111111
97-AWP-0563-OE,37.7474166666667,-122.455777777778
96-AWP-1431-OE,37.748527777777795,-122.46744444444401
00-AWP-0941-OE,37.701027777777796,-122.481916666667
2016-AWP-2332-OE,37.6916111111111,-122.45661111111099
2016-AWP-1575-OE,37.7552777777778,-122.452777777778
98-AWP-0724-OE,37.754444444444395,-122.446388888889
97-AWP-1522-OE,37.754166666666706,-122.446388888889
01-AWP-0520-OE,37.744916666666704,-122.45319444444401
00-AWP-0733-OE,37.7624166666667,-122.466055555556
97-AWP-0563-OE,37.7474166666667,-122.455777777778
00-AWP-0608-OE,37.746416666666704,-122.458277777778
2016-AWP-1575-OE,37.7552777777778,-122.452777777778
98-AWP-0723-OE,37.7486111111111,-122.46694444444401
98-AWP-2947-OE,37.72325,-122.45438888888901
97-AWP-3363-OE,37.7174166666667,-122.46327777777799
97-AWP-0720-OE,37.7226944444445,-122.448555555556
97-AWP-1195-OE,37.720472222222206,-122.446888888889
96-AWP-1199-OE,37.7299166666667,-122.47355555555599
00-AWP-1907-OE,37.7303055555556,-122.47613888888901
95-AWP-1227-OE,37.736861111111104,-122.47244444444401
00-AWP-1906-OE,37.7303611111111,-122.47672222222201
97-AWP-1310-OE,37.7071388888889,-122.468583333333
98-AWP-1254-OE,37.7221388888889,-122.43799999999999
94-AWP-0786-OE,37.7065833333333,-122.468583333333
01-AWP-0520-OE,37.744916666666704,-122.45319444444401
96-AWP-0297-OE,37.7060277777778,-122.47025
00-AWP-0608-OE,37.746416666666704,-122.458277777778
96-AWP-2607-OE,37.7018611111111,-122.458583333333
99-AWP-1305-OE,37.702277777777795,-122.46344444444401
97-AWP-0563-OE,37.7474166666667,-122.455777777778
2012-AWP-5771-OE,37.7237777777778,-122.48200000000001
96-AWP-1431-OE,37.748527777777795,-122.46744444444401
2016-AWP-6757-OE,37.70525,-122.47605555555599
96-AWP-1383-OE,37.74297222222221,-122.476611111111
00-AWP-3694-OE,37.723833333333296,-122.455805555556
98-AWP-0725-OE,37.7038888888889,-122.430277777778
98-AWP-1450-OE,37.716111111111104,-122.395
98-AWP-2685-OE,37.7138055555556,-122.39855555555599
97-AWP-2252-OE,37.72575,-122.401055555556
98-AWP-2678-OE,37.7254722222222,-122.4005
99-ASW-1965-OE,37.7218611111111,-122.395777777778
97-AWP-3038-OE,37.72325,-122.395777777778
2013-AWP-6884-OE,37.69452777777779,-122.41219444444401
95-AWP-1306-OE,37.7249166666667,-122.3955
94-AWP-1950-OE,37.6921388888889,-122.403555555556
SFO-OE-66-219,37.7004722222222,-122.39022222222201
98-AWP-0256-OE,37.734638888888895,-122.40688888888901
97-AWP-0427-OE,37.735194444444396,-122.407722222222
01-AWP-3183-OE,37.7136111111111,-122.384166666667
2004-AWP-4705-OE,37.687694444444396,-122.411
96-AWP-0096-OE,37.73575,-122.40911111111099
01-AWP-4919-OE,37.691972222222205,-122.42341666666701
2013-AWP-785-OE,37.68675,-122.40330555555599
00-AWP-0125-OE,37.6865555555556,-122.41305555555599
96-AWP-2690-OE,37.7371388888889,-122.40799999999999
97-AWP-3039-OE,37.7376944444445,-122.40855555555599
00-AWP-1428-OE,37.737666666666705,-122.40538888888901
2015-AWP-11141-OE,37.690222222222204,-122.39169444444401
98-AWP-1254-OE,37.7221388888889,-122.43799999999999
2020-AWP-11641-OE,37.705,-122.40994444444401
98-AWP-1450-OE,37.716111111111104,-122.395
2017-AWP-12247-OE,37.7373333333333,-122.380055555556
77-AWE-580-OE,37.745472222222205,-122.37883333333299
00-AWP-1035-OE,37.727388888888896,-122.37813888888901
97-AWP-2318-OE,37.7460277777778,-122.387166666667
97-AWP-1092-OE,37.75158333333329,-122.379666666667
96-AWP-1201-OE,37.7401944444444,-122.393277777778
95-AWP-1306-OE,37.7249166666667,-122.3955
97-AWP-3038-OE,37.72325,-122.395777777778
99-ASW-1965-OE,37.7218611111111,-122.395777777778
01-AWP-3183-OE,37.7136111111111,-122.384166666667
2017-AWP-11802-OE,37.7565555555556,-122.39294444444401
2006-AWP-3071-OE,37.75925,-122.38861111111099
98-AWP-2678-OE,37.7254722222222,-122.4005
97-AWP-2252-OE,37.72575,-122.401055555556
97-AWP-2312-OE,37.7476944444444,-122.40299999999999
00-AWP-1428-OE,37.737666666666705,-122.40538888888901
98-AWP-2682-OE,37.75075,-122.40244444444401
98-AWP-0256-OE,37.734638888888895,-122.40688888888901
2019-AWP-6102-OE,37.75102777777779,-122.403583333333
2012-AWP-8915-OE,37.76425,-122.388666666667
97-AWP-0427-OE,37.735194444444396,-122.407722222222
96-AWP-2690-OE,37.7371388888889,-122.40799999999999
2017-AWP-7927-OE,37.7638055555556,-122.39180555555599
97-AWP-3039-OE,37.7376944444445,-122.40855555555599
98-AWP-2685-OE,37.7138055555556,-122.39855555555599
96-AWP-0096-OE,37.73575,-122.40911111111099
2011-AWP-485-NRA,37.7655555555556,-122.39055555555599
98-AWP-1255-OE,37.781583333333295,-122.407722222222
99-AWP-0286-OE,37.7643611111111,-122.40744444444401
96-AWP-2169-OE,37.766861111111105,-122.4105
2018-AWP-15660-OE,37.7597222222222,-122.406555555556
97-AWP-1118-OE,37.7715833333333,-122.401611111111
00-AWP-0469-OE,37.7644722222222,-122.413222222222
01-AWP-2078-OE,37.7715833333333,-122.41125
00-AWP-1687-OE,37.774083333333294,-122.407583333333
01-AWP-4373-OE,37.7747222222222,-122.40869444444401
97-AWP-2321-OE,37.7760277777778,-122.402166666667
00-AWP-3065-OE,37.7765833333333,-122.40775
01-AWP-0530-OE,37.754222222222204,-122.405166666667
01-AWP-0364-OE,37.7749722222222,-122.397861111111
97-AWP-1810-OE,37.774916666666705,-122.414111111111
01-AWP-1822-OE,37.7765833333333,-122.398527777778
2017-AWP-7927-OE,37.7638055555556,-122.39180555555599
00-AWP-2883-OE,37.7754166666667,-122.415555555556
01-AWP-0524-OE,37.779722222222205,-122.40694444444401
00-AWP-3755-OE,37.7778611111111,-122.412861111111
00-AWP-2399-OE,37.772444444444396,-122.418166666667
00-AWP-1880-OE,37.7790555555556,-122.41094444444401
01-AWP-3844-OE,37.7795833333333,-122.40155555555599
94-AWP-1943-OE,37.7801944444444,-122.405777777778
97-AWP-1811-OE,37.7801944444444,-122.40411111111099
2019-AWP-6102-OE,37.75102777777779,-122.403583333333
97-AWP-2163-OE,37.7729722222222,-122.418555555556
95-AWP-0600-OE,37.7651944444444,-122.4205
2011-AWP-485-NRA,37.7655555555556,-122.39055555555599
98-AWP-2682-OE,37.75075,-122.40244444444401
2017-AWP-11802-OE,37.7565555555556,-122.39294444444401
01-AWP-1203-OE,37.771361111111105,-122.4205
2016-AWP-1575-OE,37.7552777777778,-122.452777777778
00-AWP-0733-OE,37.7624166666667,-122.466055555556
98-AWP-2791-OE,37.774916666666705,-122.45466666666701
94-AWP-1742-OE,37.7793611111111,-122.45244444444401
2009-AWP-4763-OE,37.70075,-122.496416666667
98-AWP-0723-OE,37.7486111111111,-122.46694444444401
96-AWP-0938-OE,37.727972222222206,-122.503583333333
01-AWP-4384-OE,37.753611111111105,-122.497166666667
97-AWP-3074-OE,37.7610277777778,-122.48911111111099
96-AWP-1383-OE,37.74297222222221,-122.476611111111
2012-AWP-5771-OE,37.7237777777778,-122.48200000000001
00-AWP-1906-OE,37.7303611111111,-122.47672222222201
00-AWP-1907-OE,37.7303055555556,-122.47613888888901
97-AWP-2438-OE,37.7543611111111,-122.476611111111
97-AWP-2319-OE,37.76325,-122.481611111111
95-AWP-1227-OE,37.736861111111104,-122.47244444444401
00-AWP-2226-OE,37.760222222222204,-122.477638888889
96-AWP-1199-OE,37.7299166666667,-122.47355555555599
99-AWP-1179-OE,37.7596388888889,-122.47683333333299
95-AWP-0545-OE,37.7638055555556,-122.47855555555599
98-AWP-0980-OE,37.7068611111111,-122.49386111111099
93-AWP-0579-OE,37.7776944444445,-122.49077777777799
96-AWP-1431-OE,37.748527777777795,-122.46744444444401
96-AWP-2334-OE,37.781861111111105,-122.50497222222201
98-AWP-3029-OE,37.7799166666667,-122.48605555555599
00-AWP-2400-OE,37.77975,-122.485527777778
